# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR56_contig_1	cds	1	1191	+	PQBR56_00005	trfA	TrfA protein	SO:0001217, UniRef:UniRef50_A0A0G4E452, UniRef:UniRef90_A0A0G4E452
pQBR56_contig_1	cds	1188	1778	-	PQBR56_00010		DUF882 domain-containing protein	SO:0001217, UniParc:UPI0006566E28, UniRef:UniRef100_A0A0G4E3Y3, UniRef:UniRef50_A0A0G4E3Y3, UniRef:UniRef90_A0A0G4E3Y3
pQBR56_contig_1	cds	2168	3673	+	PQBR56_00015		DNA (cytosine-5-)-methyltransferase	RefSeq:WP_192963183.1, SO:0001217, UniParc:UPI000654D252, UniRef:UniRef100_A0A0G4E4U9, UniRef:UniRef50_A0A2E7E530, UniRef:UniRef90_A0A0G4E4U9
pQBR56_contig_1	cds	3810	4052	+	PQBR56_00020		Lipoprotein	RefSeq:WP_192963184.1, SO:0001217, UniParc:UPI000655F5BB, UniRef:UniRef100_A0A0G4E4N8, UniRef:UniRef50_A0A0Q6YWB5, UniRef:UniRef90_A0A0G4E4N8
pQBR56_contig_1	cds	4207	4572	+	PQBR56_00025	ratA	Ribosome association toxin RatA	RefSeq:WP_192963185.1, SO:0001217, UniParc:UPI000654E86D, UniRef:UniRef100_A0A0G4E459, UniRef:UniRef50_A0A4Q3NNV2, UniRef:UniRef90_A0A0G4E459
pQBR56_contig_1	cds	4696	5208	+	PQBR56_00030		DUF3085 domain-containing protein	RefSeq:WP_192963186.1, SO:0001217, UniParc:UPI00065525C4, UniRef:UniRef100_A0A0G4E3Y8, UniRef:UniRef50_A0A0G4E3Y8, UniRef:UniRef90_A0A0G4E3Y8
pQBR56_contig_1	cds	5350	5646	+	PQBR56_00035		Monooxygenase	SO:0001217, UniRef:UniRef50_A0A0Q6Z6E8
pQBR56_contig_1	cds	5784	6032	+	PQBR56_00040		DUF2790 domain-containing protein	RefSeq:WP_192963187.1, SO:0001217, UniParc:UPI0006565A14, UniRef:UniRef100_A0A0G4E4V4, UniRef:UniRef50_A0A0Q6ZDQ9, UniRef:UniRef90_A0A0G4E4V4
pQBR56_contig_1	cds	6043	6570	+	PQBR56_00045		DUF4065 domain-containing protein	RefSeq:WP_192963188.1, SO:0001217, UniParc:UPI00065583BA, UniRef:UniRef100_A0A0G4E4P3, UniRef:UniRef50_A0A1L7NNM6, UniRef:UniRef90_A0A0G4E4P3
pQBR56_contig_1	cds	6794	7057	+	PQBR56_00050		Iron transporter	RefSeq:WP_192963189.1, SO:0001217, UniParc:UPI000655D9EF, UniRef:UniRef100_A0A0G4E464, UniRef:UniRef50_A0A7V8EG51, UniRef:UniRef90_A0A0G4E464
pQBR56_contig_1	cds	7167	7610	+	PQBR56_00055		Transcriptional regulator	RefSeq:WP_192963190.1, SO:0001217, UniParc:UPI0006564B61, UniRef:UniRef100_A0A0G4E3Z3, UniRef:UniRef50_A0A0G4E3Z3, UniRef:UniRef90_A0A0G4E3Z3
pQBR56_contig_1	cds	7934	8581	+	PQBR56_00060		Transposase	RefSeq:WP_192963191.1, SO:0001217, UniParc:UPI000656019B, UniRef:UniRef100_A0A0G4E4V9, UniRef:UniRef50_A0A1L7NNP9, UniRef:UniRef90_A0A0G4E4V9
pQBR56_contig_1	cds	8664	9707	+	PQBR56_00065	csgG	Curli production assembly/transport component CsgG	SO:0001217, UniRef:UniRef50_A0A0Q6ZA80, UniRef:UniRef90_A0A0G4E4P7
pQBR56_contig_1	cds	9783	10397	+	PQBR56_00070		UPF0246 protein	KEGG:K09898, RefSeq:WP_192963193.1, SO:0001217, UniParc:UPI00065574A3, UniRef:UniRef100_A0A0G4E3Z7, UniRef:UniRef50_A0A7V8J420, UniRef:UniRef90_A0A0G4E3Z7
pQBR56_contig_1	cds	10470	10787	+	PQBR56_00075		Transposase	RefSeq:WP_192963194.1, SO:0001217, UniParc:UPI00065574CD, UniRef:UniRef100_A0A0G4E3Y9, UniRef:UniRef50_A0A0G4E3Y9, UniRef:UniRef90_A0A0G4E3Y9
pQBR56_contig_1	cds	10856	11953	+	PQBR56_00080		Sel1 repeat family protein	RefSeq:WP_192963195.1, SO:0001217, UniParc:UPI0006555AFA, UniRef:UniRef100_A0A0G4E4W3, UniRef:UniRef50_A0A1L7NNL9, UniRef:UniRef90_A0A0G4E4W3
pQBR56_contig_1	cds	12002	12376	+	PQBR56_00085	pilG	Twitching motility protein PilG	RefSeq:WP_192963196.1, SO:0001217, UniParc:UPI000655FB74, UniRef:UniRef100_A0A0G4E4Q0, UniRef:UniRef50_A0A6I1WZ34, UniRef:UniRef90_A0A0G4E4Q0
pQBR56_contig_1	cds	12381	12965	+	PQBR56_00090		DUF4365 domain-containing protein	RefSeq:WP_192963197.1, SO:0001217, UniParc:UPI00065607A1, UniRef:UniRef100_A0A0G4E474, UniRef:UniRef50_A0A1L7NNM2, UniRef:UniRef90_A0A0G4E474
pQBR56_contig_1	cds	13034	13381	+	PQBR56_00095		Intraflagellar transport 46-like protein	RefSeq:WP_192963198.1, SO:0001217, UniParc:UPI00065547B8, UniRef:UniRef100_A0A0G4E401, UniRef:UniRef50_A0A7V8EFV8, UniRef:UniRef90_A0A0G4E401
pQBR56_contig_1	cds	13508	14146	+	PQBR56_00100		DUF222 domain-containing protein	RefSeq:WP_192963199.1, SO:0001217, UniParc:UPI000654F0D8, UniRef:UniRef100_A0A0G4E3Z4, UniRef:UniRef50_A0A0Q6YY10, UniRef:UniRef90_A0A0G4E3Z4
pQBR56_contig_1	cds	14146	14514	+	PQBR56_00105		HTH cro/C1-type domain-containing protein	RefSeq:WP_255255446.1, SO:0001217, UniParc:UPI0020D20972, UniRef:UniRef100_A0A0G4E4W5, UniRef:UniRef50_A0A259NDB3, UniRef:UniRef90_A0A0G4E4W5
pQBR56_contig_1	cds	14522	14722	+	PQBR56_00110		Peptidase M20	RefSeq:WP_192963200.1, SO:0001217, UniParc:UPI0006559491, UniRef:UniRef100_A0A0G4E4Q2, UniRef:UniRef50_A0A1L7NNL8, UniRef:UniRef90_A0A0G4E4Q2
pQBR56_contig_1	cds	14734	14991	+	PQBR56_00115		Transcriptional regulator	RefSeq:WP_192963201.1, SO:0001217, UniParc:UPI00065527AC, UniRef:UniRef100_A0A0G4E480, UniRef:UniRef50_A0A0G4E480, UniRef:UniRef90_A0A0G4E480
pQBR56_contig_1	cds	15058	15468	+	PQBR56_00120		SET domain-containing protein	RefSeq:WP_192963202.1, SO:0001217, UniParc:UPI0006559A87, UniRef:UniRef100_A0A0G4E405, UniRef:UniRef50_A0A6I1NJC3, UniRef:UniRef90_A0A0G4E405
pQBR56_contig_1	cds	15543	16049	+	PQBR56_00125		DUF641 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7X2BNT6
pQBR56_contig_1	cds	16051	16407	-	PQBR56_00130		Lipoprotein	RefSeq:WP_192963204.1, SO:0001217, UniParc:UPI0006564F95, UniRef:UniRef100_A0A0G4E4X0, UniRef:UniRef50_A0A1L7NNR4, UniRef:UniRef90_A0A0G4E4X0
pQBR56_contig_1	cds	16425	16994	+	PQBR56_00135		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0018675808, UniRef:UniRef90_UPI0018675808
pQBR56_contig_1	cds	17445	17861	+	PQBR56_00140		Gp38	RefSeq:WP_192963206.1, SO:0001217, UniParc:UPI0006564EF1, UniRef:UniRef100_A0A0G4E486, UniRef:UniRef50_A0A0Q6Z6D9, UniRef:UniRef90_A0A0G4E486
pQBR56_contig_1	cds	17901	18188	-	PQBR56_00145		Protein kinase domain-containing protein	RefSeq:WP_192963207.1, SO:0001217, UniParc:UPI001867CE45, UniRef:UniRef100_A0A0G4E410, UniRef:UniRef50_A0A7V8EFY1, UniRef:UniRef90_A0A0G4E410
pQBR56_contig_1	cds	18321	18689	+	PQBR56_00150		hypothetical protein	
pQBR56_contig_1	cds	18703	19338	+	PQBR56_00155		Lipoprotein	RefSeq:WP_192963208.1, SO:0001217, UniParc:UPI00065563F6, UniRef:UniRef100_A0A0G4E402, UniRef:UniRef50_A0A1L7NNK9, UniRef:UniRef90_A0A0G4E402
pQBR56_contig_1	cds	19335	19670	+	PQBR56_00160		DUF2656 domain-containing protein	RefSeq:WP_192963209.1, SO:0001217, UniParc:UPI00065594C1, UniRef:UniRef100_A0A0G4E4X4, UniRef:UniRef50_A0A0Q6ZDQ0, UniRef:UniRef90_A0A0G4E4X4
pQBR56_contig_1	cds	19679	20143	+	PQBR56_00165		Conserved domain protein	RefSeq:WP_192963210.1, SO:0001217, UniParc:UPI00065638DF, UniRef:UniRef100_A0A0G4E4R0, UniRef:UniRef50_A0A1L7NNL1, UniRef:UniRef90_A0A0G4E4R0
pQBR56_contig_1	cds	20146	20364	+	PQBR56_00170		hypothetical protein	
pQBR56_contig_1	cds	20385	20699	-	PQBR56_00175		Mut7-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G4E492, UniRef:UniRef90_A0A0G4E492
pQBR56_contig_1	cds	20824	22230	+	PQBR56_00180		Exodeoxyribonuclease I	RefSeq:WP_192963212.1, SO:0001217, UniParc:UPI000655ED17, UniRef:UniRef100_A0A0G4E417, UniRef:UniRef50_A0A379PN96, UniRef:UniRef90_A0A0G4E417
pQBR56_contig_1	cds	22208	22957	+	PQBR56_00185		DUF2220 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1L7NNN9, UniRef:UniRef90_A0A0G4E408
pQBR56_contig_1	cds	22954	24279	+	PQBR56_00190		Chemotaxis protein	RefSeq:WP_192963214.1, SO:0001217, UniParc:UPI001867B4A0, UniRef:UniRef100_A0A0G4E4X9, UniRef:UniRef50_A0A7X1WJA7, UniRef:UniRef90_A0A0G4E4X9
pQBR56_contig_1	cds	24475	25992	+	PQBR56_00195	rpoD	RNA polymerase sigma factor RpoD	RefSeq:WP_192963215.1, SO:0001217, UniParc:UPI000655ABE3, UniRef:UniRef100_A0A0G4E4R5, UniRef:UniRef50_A0A0Q6ZEG1, UniRef:UniRef90_A0A0G4E4R5
