# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR53_contig_1	cds	1	1524	+	PQBR53_00005	dnaB	replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A522M6A2, UniRef:UniRef90_A0A1E4WYE3
pQBR53_contig_1	cds	1598	2992	+	PQBR53_00010	dnaB	replicative DNA helicase	COG:COG0305, COG:L, RefSeq:WP_011031943.1, SO:0001217, UniParc:UPI00000B08E2, UniRef:UniRef100_A0A0G4E5K8, UniRef:UniRef50_A0A0H3YZB3, UniRef:UniRef90_A0A7X2RT33
pQBR53_contig_1	cds	3077	3301	-	PQBR53_00015	vbhA	VbhA domain-containing protein	RefSeq:WP_176456040.1, SO:0001217, UniParc:UPI00065554B3, UniRef:UniRef100_A0A0G4E5F5, UniRef:UniRef50_A0A0E3B9Q4, UniRef:UniRef90_A0A0G4E5F5
pQBR53_contig_1	cds	3395	3685	-	PQBR53_00020		tRNA-synt-2c domain-containing protein	RefSeq:WP_011031945.1, SO:0001217, UniParc:UPI00000B44C8, UniRef:UniRef100_A0A0G4E5E1, UniRef:UniRef50_A0A0G4E5E1, UniRef:UniRef90_A0A0G4E5E1
pQBR53_contig_1	cds	3866	4369	-	PQBR53_00025		Phage protein	RefSeq:WP_011031946.1, SO:0001217, UniParc:UPI00000B92BA, UniRef:UniRef100_A0A0G4E663, UniRef:UniRef50_A0A0G4E663, UniRef:UniRef90_A0A0G4E663
pQBR53_contig_1	cds	4380	4616	-	PQBR53_00030		Phage protein	RefSeq:WP_192959839.1, SO:0001217, UniParc:UPI00065578D4, UniRef:UniRef100_A0A0G4E606, UniRef:UniRef50_A0A0G4E606, UniRef:UniRef90_A0A0G4E606
pQBR53_contig_1	cds	4745	5071	-	PQBR53_00035		Iron ABC transporter permease	RefSeq:WP_176456041.1, SO:0001217, UniParc:UPI00000BB758, UniRef:UniRef100_A0A0G4E5L4, UniRef:UniRef50_A0A0G4E5L4, UniRef:UniRef90_A0A0G4E5L4
pQBR53_contig_1	cds	5106	5297	-	PQBR53_00040		Inorganic phosphate transporter	RefSeq:WP_176456042.1, SO:0001217, UniParc:UPI00065629D5, UniRef:UniRef100_A0A0G4E5E3, UniRef:UniRef50_A0A0G4E5E3, UniRef:UniRef90_A0A0G4E5E3
pQBR53_contig_1	cds	5482	5646	-	PQBR53_00045	ccmD	CcmD family protein	SO:0001217, UniParc:UPI0006551CE2, UniRef:UniRef100_A0A0G4E667, UniRef:UniRef50_A0A0G4E667, UniRef:UniRef90_A0A0G4E667
pQBR53_contig_1	cds	6033	6206	-	PQBR53_00050	tssA	Type VI secretion system protein TssA	RefSeq:WP_176456043.1, SO:0001217, UniParc:UPI000654E8ED, UniRef:UniRef100_A0A0G4E5L9, UniRef:UniRef50_A0A0G4E5L9, UniRef:UniRef90_A0A0G4E5L9
