# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR127_contig_1	cds	1	1524	+	PQBR127_00005	dnaB	replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A522M6A2, UniRef:UniRef90_A0A1E4WYE3
pQBR127_contig_1	cds	1598	2992	+	PQBR127_00010	dnaB	replicative DNA helicase	COG:COG0305, COG:L, SO:0001217, UniRef:UniRef50_A0A0H3YZB3, UniRef:UniRef90_A0A7X2RT33
pQBR127_contig_1	cds	3077	3301	-	PQBR127_00015	vbhA	VbhA domain-containing protein	RefSeq:WP_176456040.1, SO:0001217, UniParc:UPI00065554B3, UniRef:UniRef100_A0A0G4E5F5, UniRef:UniRef50_A0A0E3B9Q4, UniRef:UniRef90_A0A0G4E5F5
pQBR127_contig_1	cds	3395	3685	-	PQBR127_00020		tRNA-synt-2c domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G4E5E1, UniRef:UniRef90_A0A0G4E5E1
pQBR127_contig_1	cds	3866	4369	-	PQBR127_00025		Phage protein	SO:0001217, UniRef:UniRef50_A0A0G4E663, UniRef:UniRef90_A0A0G4E663
pQBR127_contig_1	cds	4380	4616	-	PQBR127_00030		Phage protein	RefSeq:WP_192959839.1, SO:0001217, UniParc:UPI00065578D4, UniRef:UniRef100_A0A0G4E606, UniRef:UniRef50_A0A0G4E606, UniRef:UniRef90_A0A0G4E606
pQBR127_contig_1	cds	4745	5065	-	PQBR127_00035		Iron ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0G4E5L4, UniRef:UniRef90_A0A0G4E5L4
pQBR127_contig_1	cds	5106	5432	-	PQBR127_00040		Na-Ca-ex domain-containing protein	SO:0001217, UniRef:UniRef50_A0A161XFB3, UniRef:UniRef90_A0A7Y1ADF0
pQBR127_contig_1	cds	5482	5646	-	PQBR127_00045	ccmD	CcmD family protein	SO:0001217, UniParc:UPI0006551CE2, UniRef:UniRef100_A0A0G4E667, UniRef:UniRef50_A0A0G4E667, UniRef:UniRef90_A0A0G4E667
pQBR127_contig_1	cds	5871	6248	-	PQBR127_00050		Phage holin, lambda family	SO:0001217, UniRef:UniRef50_A0A1E4WXC0, UniRef:UniRef90_A0A1E4WXC0
pQBR127_contig_1	cds	6488	7540	-	PQBR127_00055		hypothetical protein	
pQBR127_contig_1	cds	7648	8073	-	PQBR127_00060		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0G4E5F3, UniRef:UniRef90_A0A0G4E5F3
pQBR127_contig_1	cds	8109	8306	-	PQBR127_00065		Beta-ketoadipyl CoA thiolase	RefSeq:WP_069553670.1, SO:0001217, UniParc:UPI000655237A, UniRef:UniRef100_A0A1E4WXF3, UniRef:UniRef50_A0A1G5YT46, UniRef:UniRef90_A0A1E4WXF3
pQBR127_contig_1	cds	8357	8470	-	PQBR127_00070		hypothetical protein	
pQBR127_contig_1	cds	8461	8994	-	PQBR127_00075		Abasic site processing protein	SO:0001217, UniRef:UniRef50_A0A023WVK9
pQBR127_contig_1	cds	9023	10321	-	PQBR127_00080		DNA polymerase IV	SO:0001217, UniParc:UPI00065667B5, UniRef:UniRef100_A0A0G4E5M9, UniRef:UniRef50_A0A109KT76, UniRef:UniRef90_A0A109KT76
pQBR127_contig_1	cds	10318	10752	-	PQBR127_00085		Translesion error-prone DNA polymerase V autoproteolytic subunit	RefSeq:WP_069553274.1, SO:0001217, UniParc:UPI00084B21C7, UniRef:UniRef100_A0A1E4X5A1, UniRef:UniRef50_A0A1D9IS75, UniRef:UniRef90_A0A7Y8RQA6
pQBR127_contig_1	cds	10949	12046	-	PQBR127_00090		AlbA-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EU49, UniRef:UniRef90_A0A1E4X541
pQBR127_contig_1	cds	12120	12767	-	PQBR127_00095		HEPN-Cthe2314 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0EV60, UniRef:UniRef90_A0A1E4X580
pQBR127_contig_1	cds	12846	13598	-	PQBR127_00100		Replication initiator protein	RefSeq:WP_253512385.1, SO:0001217, UniParc:UPI00209E7118, UniRef:UniRef100_UPI00209E7118, UniRef:UniRef50_U2ZVA0, UniRef:UniRef90_A0A1J0ET78
pQBR127_contig_1	cds	14579	15472	+	PQBR127_00105		DUF3267 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0ETR6, UniRef:UniRef90_A0A1E4X5B3
pQBR127_contig_1	cds	15545	15727	+	PQBR127_00110		Secreted protein	SO:0001217, UniParc:UPI0006553FD9, UniRef:UniRef100_A0A0G4E643, UniRef:UniRef50_A0A0G4E643, UniRef:UniRef90_A0A0G4E643
pQBR127_contig_1	cds	17424	17687	-	PQBR127_00115		DUF29 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0G4E648, UniRef:UniRef90_A0A0G4E648
pQBR127_contig_1	cds	17747	18226	-	PQBR127_00120		DUF2383 domain-containing protein	RefSeq:WP_176456052.1, SO:0001217, UniParc:UPI001595B6DC, UniRef:UniRef100_UPI001595B6DC, UniRef:UniRef50_A0A1E4X594, UniRef:UniRef90_A0A1E4X594
pQBR127_contig_1	cds	18705	19718	+	PQBR127_00125		ALP-N domain-containing protein	RefSeq:WP_176456053.1, SO:0001217, UniParc:UPI000656100D, UniRef:UniRef100_A0A0G4E5K6, UniRef:UniRef50_A0A1J0ETD7, UniRef:UniRef90_A0A1J0ETD7
pQBR127_contig_1	cds	19722	20072	+	PQBR127_00130		Type III secretion protein	RefSeq:WP_176456054.1, SO:0001217, UniParc:UPI0015952CBC, UniRef:UniRef100_A0A0G4E5I7, UniRef:UniRef50_A0A0G4E5I7, UniRef:UniRef90_A0A0G4E5I7
