# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR49_contig_1	cds	1	1131	+	PQBR49_00005		Replication protein	SO:0001217, UniRef:UniRef50_A0A3M3DPG4, UniRef:UniRef90_A0A3M3DPG4
pQBR49_contig_1	cds	2554	2997	+	PQBR49_00010	lrgA	Antiholin-like protein LrgA	RefSeq:WP_078465895.1, SO:0001217, UniParc:UPI00099882E3, UniRef:UniRef100_A0A7Y0WK04, UniRef:UniRef50_A0A1X0ZH10, UniRef:UniRef90_A0A7Y0WK04
pQBR49_contig_1	cds	2997	3407	+	PQBR49_00015		Peroxin-19	RefSeq:WP_011923246.1, SO:0001217, UniParc:UPI00015066BA, UniRef:UniRef100_A4V7E3, UniRef:UniRef50_A0A1D3K7H8, UniRef:UniRef90_A4V7E3
pQBR49_contig_1	cds	3404	3733	+	PQBR49_00020		Peroxin-19	RefSeq:WP_011923247.1, SO:0001217, UniParc:UPI00015066BB, UniRef:UniRef100_A4V7E4, UniRef:UniRef50_A4V7E4, UniRef:UniRef90_A4V7E4
pQBR49_contig_1	cds	3730	4008	-	PQBR49_00025		DUF5598 domain-containing protein	RefSeq:WP_116827408.1, SO:0001217, UniParc:UPI00065A3327, UniRef:UniRef100_UPI00065A3327, UniRef:UniRef50_A0A3M3DPP4, UniRef:UniRef90_A0A3M3DPP4
pQBR49_contig_1	cds	4167	4562	+	PQBR49_00030		Response regulatory domain-containing protein	RefSeq:WP_011923248.1, SO:0001217, UniParc:UPI00015066BC, UniRef:UniRef100_A4V7E5, UniRef:UniRef50_A0A3M3DQF6, UniRef:UniRef90_A4V7E5
pQBR49_contig_1	cds	4571	5203	+	PQBR49_00035		Lipoprotein	RefSeq:WP_193069054.1, SO:0001217, UniParc:UPI000658AD95, UniRef:UniRef100_A4V7E6, UniRef:UniRef50_A4V7E6, UniRef:UniRef90_A4V7E6
pQBR49_contig_1	cds	5200	5547	+	PQBR49_00040		Conserved domain protein	RefSeq:WP_011923250.1, SO:0001217, UniParc:UPI00015066BE, UniRef:UniRef100_A4V7E7, UniRef:UniRef50_A0A0C2S1G5, UniRef:UniRef90_A4V7E7
pQBR49_contig_1	cds	5558	6025	+	PQBR49_00045		Conserved domain protein	RefSeq:WP_011923251.1, SO:0001217, UniParc:UPI00015192C8, UniRef:UniRef100_A4V7E8, UniRef:UniRef50_A0A0C2MQG6, UniRef:UniRef90_A0A3M3DP95
pQBR49_contig_1	cds	6279	7058	+	PQBR49_00050		DUF1376 domain-containing protein	RefSeq:WP_011923252.1, SO:0001217, UniParc:UPI00015192C9, UniRef:UniRef100_A4V7E9, UniRef:UniRef50_A0A1D3K7G8, UniRef:UniRef90_A0A1D3K7G8
pQBR49_contig_1	cds	7175	8998	+	PQBR49_00055	parB	ParB domain-containing protein	KEGG:K03497, SO:0001217, UniParc:UPI00015066C1, UniRef:UniRef100_A4V7F0, UniRef:UniRef50_A0A212BJ65, UniRef:UniRef90_A0A3M3DS96
pQBR49_contig_1	cds	9040	9513	+	PQBR49_00060		PRTRC system protein E	RefSeq:WP_011923254.1, SO:0001217, UniParc:UPI00015066C2, UniRef:UniRef100_A4V7F1, UniRef:UniRef50_A0A0G4E6D3, UniRef:UniRef90_A4V7F1
pQBR49_contig_1	cds	9523	9735	+	PQBR49_00065		PRTRC system protein C	RefSeq:WP_078465885.1, SO:0001217, UniParc:UPI000659CAD9, UniRef:UniRef100_A0A7Y0WJZ6, UniRef:UniRef50_F1LIR8, UniRef:UniRef90_A0A1D3K7L0
pQBR49_contig_1	cds	9838	11304	+	PQBR49_00070		Histidine kinase	RefSeq:WP_011923255.1, SO:0001217, UniParc:UPI00015066C3, UniRef:UniRef100_A4V7F2, UniRef:UniRef50_A4V7F2, UniRef:UniRef90_A4V7F2
pQBR49_contig_1	cds	11291	11989	+	PQBR49_00075		PRTRC system protein B	RefSeq:WP_116827401.1, SO:0001217, UniParc:UPI0006586D4D, UniRef:UniRef100_A0A7Y0WJW1, UniRef:UniRef50_A0A0C2S4H2, UniRef:UniRef90_A0A3M3DP73
pQBR49_contig_1	cds	11986	12762	+	PQBR49_00080	thiF	ThiF domain-containing protein	RefSeq:WP_011923257.1, SO:0001217, UniParc:UPI00015066DC, UniRef:UniRef100_A4V7F4, UniRef:UniRef50_A0A5P9WA27, UniRef:UniRef90_A4V7F4
pQBR49_contig_1	cds	12744	13040	-	PQBR49_00085		Ferredoxin	SO:0001217, UniRef:UniRef50_A0A3M3DQE6, UniRef:UniRef90_A0A7Y0WJT3
pQBR49_contig_1	cds	13244	14641	+	PQBR49_00090		Exodeoxyribonuclease I	RefSeq:WP_011923259.1, SO:0001217, UniParc:UPI00015066DE, UniRef:UniRef100_A4V7F6, UniRef:UniRef50_A0A1X0ZMB9, UniRef:UniRef90_A0A1T1IXK6
