# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQBR55_contig_1	cds	1	1524	+	PQBR55_00005	dnaB	replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A522M6A2, UniRef:UniRef90_A0A1E4WYE3
pQBR55_contig_1	cds	1598	2992	+	PQBR55_00010	dnaB	replicative DNA helicase	COG:COG0305, COG:L, RefSeq:WP_011031943.1, SO:0001217, UniParc:UPI00000B08E2, UniRef:UniRef100_A0A0G4E5K8, UniRef:UniRef50_A0A0H3YZB3, UniRef:UniRef90_A0A7X2RT33
pQBR55_contig_1	cds	3077	3301	-	PQBR55_00015	vbhA	VbhA domain-containing protein	RefSeq:WP_176456040.1, SO:0001217, UniParc:UPI00065554B3, UniRef:UniRef100_A0A0G4E5F5, UniRef:UniRef50_A0A0E3B9Q4, UniRef:UniRef90_A0A0G4E5F5
pQBR55_contig_1	cds	3395	3685	-	PQBR55_00020		tRNA-synt-2c domain-containing protein	RefSeq:WP_011031945.1, SO:0001217, UniParc:UPI00000B44C8, UniRef:UniRef100_A0A0G4E5E1, UniRef:UniRef50_A0A0G4E5E1, UniRef:UniRef90_A0A0G4E5E1
pQBR55_contig_1	cds	3866	4369	-	PQBR55_00025		Phage protein	RefSeq:WP_011031946.1, SO:0001217, UniParc:UPI00000B92BA, UniRef:UniRef100_A0A0G4E663, UniRef:UniRef50_A0A0G4E663, UniRef:UniRef90_A0A0G4E663
pQBR55_contig_1	cds	4380	4616	-	PQBR55_00030		Phage protein	RefSeq:WP_192959839.1, SO:0001217, UniParc:UPI00065578D4, UniRef:UniRef100_A0A0G4E606, UniRef:UniRef50_A0A0G4E606, UniRef:UniRef90_A0A0G4E606
pQBR55_contig_1	cds	4745	5071	-	PQBR55_00035		Iron ABC transporter permease	RefSeq:WP_176456041.1, SO:0001217, UniParc:UPI00000BB758, UniRef:UniRef100_A0A0G4E5L4, UniRef:UniRef50_A0A0G4E5L4, UniRef:UniRef90_A0A0G4E5L4
pQBR55_contig_1	cds	5106	5297	-	PQBR55_00040		Inorganic phosphate transporter	RefSeq:WP_176456042.1, SO:0001217, UniParc:UPI00065629D5, UniRef:UniRef100_A0A0G4E5E3, UniRef:UniRef50_A0A0G4E5E3, UniRef:UniRef90_A0A0G4E5E3
pQBR55_contig_1	cds	5482	5646	-	PQBR55_00045	ccmD	CcmD family protein	SO:0001217, UniParc:UPI0006551CE2, UniRef:UniRef100_A0A0G4E667, UniRef:UniRef50_A0A0G4E667, UniRef:UniRef90_A0A0G4E667
pQBR55_contig_1	cds	6033	6206	-	PQBR55_00050	tssA	Type VI secretion system protein TssA	RefSeq:WP_176456043.1, SO:0001217, UniParc:UPI000654E8ED, UniRef:UniRef100_A0A0G4E5L9, UniRef:UniRef50_A0A0G4E5L9, UniRef:UniRef90_A0A0G4E5L9
pQBR55_contig_1	cds	6288	6767	-	PQBR55_00055		Histidine kinase	SO:0001217, UniParc:UPI000655E497, UniRef:UniRef100_A0A0G4E5G2, UniRef:UniRef50_A0A1E4WXA2, UniRef:UniRef90_A0A1E4WXA2
pQBR55_contig_1	cds	6880	7071	-	PQBR55_00060		Holin	RefSeq:WP_176456045.1, SO:0001217, UniParc:UPI000655E470, UniRef:UniRef100_A0A0G4E5E7, UniRef:UniRef50_A0A0G4E5E7, UniRef:UniRef90_A0A0G4E5E7
pQBR55_contig_1	cds	7138	7515	-	PQBR55_00065		Phage holin, lambda family	SO:0001217, UniRef:UniRef50_A0A1E4WXC0, UniRef:UniRef90_A0A1E4WXC0
pQBR55_contig_1	cds	7618	7755	-	PQBR55_00070		Amino acid adenylation	SO:0001217, UniParc:UPI0006557456, UniRef:UniRef100_A0A0G4E613, UniRef:UniRef50_A0A0G4E613, UniRef:UniRef90_A0A0G4E613
pQBR55_contig_1	cds	7755	8807	-	PQBR55_00075		hypothetical protein	
pQBR55_contig_1	cds	8915	9340	-	PQBR55_00080		Transmembrane protein	RefSeq:WP_255255894.1, SO:0001217, UniParc:UPI0006564ABB, UniRef:UniRef100_A0A0G4E5F3, UniRef:UniRef50_A0A0G4E5F3, UniRef:UniRef90_A0A0G4E5F3
pQBR55_contig_1	cds	9376	9573	-	PQBR55_00085		Beta-ketoadipyl CoA thiolase	RefSeq:WP_069553670.1, SO:0001217, UniParc:UPI000655237A, UniRef:UniRef100_A0A1E4WXF3, UniRef:UniRef50_A0A1G5YT46, UniRef:UniRef90_A0A1E4WXF3
pQBR55_contig_1	cds	9624	10265	-	PQBR55_00090		Abasic site processing protein	RefSeq:WP_176456047.1, SO:0001217, UniParc:UPI00065599CE, UniRef:UniRef100_A0A0G4E617, UniRef:UniRef50_A0A1G6PTJ5, UniRef:UniRef90_A0A0G4E617
pQBR55_contig_1	cds	10294	11592	-	PQBR55_00095		DNA polymerase IV	SO:0001217, UniParc:UPI00065667B5, UniRef:UniRef100_A0A0G4E5M9, UniRef:UniRef50_A0A109KT76, UniRef:UniRef90_A0A109KT76
pQBR55_contig_1	cds	11589	12023	-	PQBR55_00100		Translesion error-prone DNA polymerase V autoproteolytic subunit	RefSeq:WP_069553274.1, SO:0001217, UniParc:UPI00084B21C7, UniRef:UniRef100_A0A1E4X5A1, UniRef:UniRef50_A0A1D9IS75, UniRef:UniRef90_A0A7Y8RQA6
pQBR55_contig_1	cds	12220	13317	-	PQBR55_00105		AlbA-2 domain-containing protein	RefSeq:WP_176456048.1, SO:0001217, UniParc:UPI00065661D3, UniRef:UniRef100_A0A0G4E5F6, UniRef:UniRef50_A0A1J0EU49, UniRef:UniRef90_A0A1E4X541
pQBR55_contig_1	cds	13391	14038	-	PQBR55_00110		HEPN-Cthe2314 domain-containing protein	RefSeq:WP_176456049.1, SO:0001217, UniParc:UPI001595AACF, UniRef:UniRef100_UPI001595AACF, UniRef:UniRef50_A0A1J0EV60, UniRef:UniRef90_A0A1E4X580
pQBR55_contig_1	cds	14117	14869	-	PQBR55_00115		Replication initiator protein	RefSeq:WP_064363743.1, SO:0001217, UniParc:UPI0006560F7C, UniRef:UniRef100_A0A1E4X5B6, UniRef:UniRef50_U2ZVA0, UniRef:UniRef90_A0A1J0ET78
pQBR55_contig_1	cds	15383	15562	+	PQBR55_00120		Transposase	RefSeq:WP_051122559.1, SO:0001217, UniParc:UPI0006843D1C, UniRef:UniRef100_A0A2Z1TH58, UniRef:UniRef50_A0A2Z1TH58, UniRef:UniRef90_A0A2Z1TH58
pQBR55_contig_1	cds	15614	15925	-	PQBR55_00125		AbiEi antitoxin of type IV toxin-antitoxin system	SO:0001217, UniParc:UPI00000B269B, UniRef:UniRef100_Q8VMK9, UniRef:UniRef50_Q8VMK9, UniRef:UniRef90_Q8VMK9
pQBR55_contig_1	cds	16140	16307	-	PQBR55_00130		ANTAR domain-containing protein	SO:0001217, UniParc:UPI0006564892, UniRef:UniRef100_A0A0G4E685, UniRef:UniRef50_A0A7U7EP69, UniRef:UniRef90_A0A0G4E685
pQBR55_contig_1	cds	16336	16815	-	PQBR55_00135		CHAD domain-containing protein	RefSeq:WP_010953884.1, SO:0001217, UniParc:UPI000000F4EA, UniRef:UniRef100_A0A2Z1TD89, UniRef:UniRef50_A0A2Z1TD89, UniRef:UniRef90_A0A2Z1TD89
pQBR55_contig_1	cds	16796	17440	-	PQBR55_00140		Uncharacterized protein PA14_35840	RefSeq:WP_011005888.1, SO:0001217, UniParc:UPI00000BE9E0, UniRef:UniRef100_A0A2Z1TDD2, UniRef:UniRef50_Q02M20, UniRef:UniRef90_Q02M20
pQBR55_contig_1	cds	17480	18478	-	PQBR55_00145		Tn4652 cointegrate resolution protein	RefSeq:WP_010953882.1, SO:0001217, UniParc:UPI000000F4E8, UniRef:UniRef100_A0A2Z1TE45, UniRef:UniRef50_A0A2Z1TE45, UniRef:UniRef90_A0A2Z1TE45
pQBR55_contig_1	cds	18659	19630	+	PQBR55_00150	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_010953881.1, SO:0001217, UniParc:UPI000000F4E7, UniRef:UniRef100_A0A2Z1TDG1, UniRef:UniRef50_A0A2M9GLG5, UniRef:UniRef90_A0A2Z1TDG1
pQBR55_contig_1	cds	19837	20073	+	PQBR55_00155		MFS domain-containing protein	RefSeq:WP_010953880.1, SO:0001217, UniParc:UPI000000F4E6, UniRef:UniRef100_A0A2Z1TD92, UniRef:UniRef50_A0A2Z1TD92, UniRef:UniRef90_A0A2Z1TD92
pQBR55_contig_1	cds	20194	20505	+	PQBR55_00160	ykvA	DUF1232 domain-containing protein	COG:COG3339, COG:S, SO:0001217, UniParc:UPI0002DB1F95, UniRef:UniRef100_A0A2Z1TE05, UniRef:UniRef50_A0A2Z1TE05, UniRef:UniRef90_A0A2Z1TE05
pQBR55_contig_1	cds	20454	20816	-	PQBR55_00165		Zn-protease domain-containing protein	COG:COG4067, COG:S, SO:0001217, UniRef:UniRef50_Q88IM1, UniRef:UniRef90_Q88IM1
pQBR55_contig_1	cds	21021	21926	-	PQBR55_00170	tnp	IS3 family ISPpu33 transposase ORF B	COG:COG2801, COG:X, IS:ISPpu33, SO:0001217, UniParc:UPI000000F4E3, UniRef:UniRef100_A0A2Z1TK19, UniRef:UniRef50_A0A841RE76, UniRef:UniRef90_A0A2Z1TK19
pQBR55_contig_1	ncRNA-region	21849	21965	-			ALIL pseudoknot	RFAM:RF01497, SO:0005836
pQBR55_contig_1	cds	21923	22234	-	PQBR55_00175	tnp	IS3 family ISPpu33 transposase ORF A	IS:ISPpu33, SO:0001217, UniParc:UPI000000F4E2, UniRef:UniRef100_A0A2Z1TGQ3, UniRef:UniRef50_A0A1S8DBZ5, UniRef:UniRef90_A0A1S8DBZ5
pQBR55_contig_1	cds	22382	22648	-	PQBR55_00180	tnp	IS3 family transposase ORF A	SO:0001217, UniParc:UPI000000F4E1, UniRef:UniRef100_A0A2Z1TD79, UniRef:UniRef50_H0J6N0, UniRef:UniRef90_A0A2Z1TD79
pQBR55_contig_1	cds	22714	24366	-	PQBR55_00185	mdoB	Phosphoglycerol transferase MdoB/OpgB, AlkP superfamily	COG:COG1368, COG:M, SO:0001217, UniParc:UPI000000F4E0, UniRef:UniRef100_A0A2Z1TDF2, UniRef:UniRef50_A0A2Z1TDF2, UniRef:UniRef90_A0A2Z1TDF2
pQBR55_contig_1	cds	24401	24796	-	PQBR55_00190		Diacylglycerol kinase	SO:0001217, UniParc:UPI0003B9CD47, UniRef:UniRef100_A0A0G4E5P8, UniRef:UniRef50_A0A2N1D2T9, UniRef:UniRef90_A0A0G4E5P8
pQBR55_contig_1	cds	24928	25965	+	PQBR55_00195	tnp	IS5 family transposase	COG:COG3039, COG:X, RefSeq:WP_023082810.1, SO:0001217, UniParc:UPI0003B95B77, UniRef:UniRef100_A0A2Z1TJW2, UniRef:UniRef50_A0A2Z1TJW2, UniRef:UniRef90_A0A2Z1TJW2
pQBR55_contig_1	cds	25911	26084	-	PQBR55_00200		DUF3265 domain-containing protein	SO:0001217, UniParc:UPI0003B980DE, UniRef:UniRef100_A0A1H0XKH7, UniRef:UniRef50_A0A1H0XKH7, UniRef:UniRef90_A0A1H0XKH7
pQBR55_contig_1	cds	26081	26209	-	PQBR55_00205		hypothetical protein	RefSeq:WP_023082812.1, SO:0001217, UniParc:UPI0003B9732F, UniRef:UniRef100_A0A1H0XKA2, UniRef:UniRef50_A0A1H0XKA2, UniRef:UniRef90_A0A1H0XKA2
pQBR55_contig_1	cds	26257	26616	-	PQBR55_00210	czcI	Cobalt-zinc-cadmium resistance protein CzcI	RefSeq:WP_010953870.1, SO:0001217, UniParc:UPI000000F4DC, UniRef:UniRef100_A0A2Z1TDH1, UniRef:UniRef50_M2VN55, UniRef:UniRef90_A0A7Y1FZP8
pQBR55_contig_1	cds	26717	27022	+	PQBR55_00215	mreA	metal-sensing transcriptional repressor MreA	BlastRules:WP_010953869, COG:COG1937, COG:K, NCBIProtein:AAN68577.1, SO:0001217, UniParc:UPI0006592DC0, UniRef:UniRef100_A0A2Z1TGW9, UniRef:UniRef50_A0A3N1QHH3, UniRef:UniRef90_A0A1H4NRX6
pQBR55_contig_1	cds	27033	28166	+	PQBR55_00220	mrdH	Ni(II)/Co(II) efflux transporter permease subunit MrdH	BlastRules:WP_010953868, COG:COG2215, COG:P, NCBIProtein:AAN68576.1, RefSeq:WP_010953868.1, SO:0001217, UniParc:UPI000000F4DA, UniRef:UniRef100_Q8VMI1, UniRef:UniRef50_A0A7G7RMK2, UniRef:UniRef90_A0A1G4R303
pQBR55_contig_1	cds	28180	28476	-	PQBR55_00225		Transposase	SO:0001217, UniRef:UniRef50_Q8VMI0, UniRef:UniRef90_Q8VMI0
pQBR55_contig_1	cds	28727	29089	-	PQBR55_00230	tnpC	Tn3 family transposase post-transcriptional regulator TnpC	RefSeq:WP_010953865.1, SO:0001217, UniParc:UPI000000F4D7, UniRef:UniRef100_A0A2Z1TH91, UniRef:UniRef50_A0A4D6FV84, UniRef:UniRef90_A0A2Z1TH91
pQBR55_contig_1	cds	29098	32103	-	PQBR55_00235		Tn3 family transposase	COG:COG4644, COG:X, RefSeq:WP_023082813.1, SO:0001217, UniParc:UPI0003B9DE73, UniRef:UniRef100_A0A2Z1TDG2, UniRef:UniRef50_A0A0C5E588, UniRef:UniRef90_A0A7U7ECG4
pQBR55_contig_1	cds	32868	33761	+	PQBR55_00240		DUF3267 domain-containing protein	RefSeq:WP_176456050.1, SO:0001217, UniParc:UPI00065501C0, UniRef:UniRef100_A0A0G4E6B0, UniRef:UniRef50_A0A1J0ETR6, UniRef:UniRef90_A0A1E4X5B3
pQBR55_contig_1	cds	33834	34016	+	PQBR55_00245		Secreted protein	SO:0001217, UniParc:UPI0006553FD9, UniRef:UniRef100_A0A0G4E643, UniRef:UniRef50_A0A0G4E643, UniRef:UniRef90_A0A0G4E643
pQBR55_contig_1	cds	35712	35975	-	PQBR55_00250		DUF29 domain-containing protein	SO:0001217, UniParc:UPI000654E79C, UniRef:UniRef100_A0A0G4E648, UniRef:UniRef50_A0A0G4E648, UniRef:UniRef90_A0A0G4E648
pQBR55_contig_1	cds	36035	36514	-	PQBR55_00255		DUF2383 domain-containing protein	RefSeq:WP_176456052.1, SO:0001217, UniParc:UPI001595B6DC, UniRef:UniRef100_UPI001595B6DC, UniRef:UniRef50_A0A1E4X594, UniRef:UniRef90_A0A1E4X594
pQBR55_contig_1	cds	36993	38006	+	PQBR55_00260		ALP-N domain-containing protein	RefSeq:WP_176456053.1, SO:0001217, UniParc:UPI000656100D, UniRef:UniRef100_A0A0G4E5K6, UniRef:UniRef50_A0A1J0ETD7, UniRef:UniRef90_A0A1J0ETD7
pQBR55_contig_1	cds	38010	38360	+	PQBR55_00265		Type III secretion protein	RefSeq:WP_176456054.1, SO:0001217, UniParc:UPI0015952CBC, UniRef:UniRef100_A0A0G4E5I7, UniRef:UniRef50_A0A0G4E5I7, UniRef:UniRef90_A0A0G4E5I7
pQBR55_contig_1	cds	38459	39109	+	PQBR55_00270		Methylase-S domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1J0ET89, UniRef:UniRef90_A0A1E4X550
pQBR55_contig_1	cds	39132	39821	-	PQBR55_00275		HTH cro/C1-type domain-containing protein	RefSeq:WP_069553281.1, SO:0001217, UniParc:UPI0006561676, UniRef:UniRef100_A0A1E4X543, UniRef:UniRef50_A0A1J0ETS5, UniRef:UniRef90_A0A1J0ETS5
pQBR55_contig_1	cds	40200	40760	+	PQBR55_00280		SLT domain-containing protein	RefSeq:WP_176456056.1, SO:0001217, UniParc:UPI00159514DF, UniRef:UniRef100_UPI00159514DF, UniRef:UniRef50_A0A1J0EUA5, UniRef:UniRef90_A0A1J0EUA5
pQBR55_contig_1	cds	40760	41236	+	PQBR55_00285		MCD-N domain-containing protein	RefSeq:WP_176456057.1, SO:0001217, UniParc:UPI0006558BC0, UniRef:UniRef100_A0A0G4E5J0, UniRef:UniRef50_A0A1J0ET85, UniRef:UniRef90_A0A1J0ET85
pQBR55_contig_1	cds	41233	41883	+	PQBR55_00290	flhC	Flagellar transcriptional activator FlhC	RefSeq:WP_176456058.1, SO:0001217, UniParc:UPI00159536A8, UniRef:UniRef100_UPI00159536A8, UniRef:UniRef50_A0A1J0ETR1, UniRef:UniRef90_A0A1J0ETR1
