#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
pQG3rel01_contig_1	8135	8755	-	pQG3rel01_00035	22.4	8.8		
pQG3rel01_contig_1	25153	25311	+	pQG3rel01_00140	5.7	9.3		RefSeq:WP_161492362.1, SO:0001217, UniParc:UPI0013748086, UniRef:UniRef100_UPI0013748086, UniRef:UniRef50_UPI0013748086, UniRef:UniRef90_UPI0013748086
pQG3rel01_contig_1	41374	41655	-	pQG3rel01_00215	10.5	8.6		
pQG3rel01_contig_1	43428	43754	+	pQG3rel01_00230	11.9	6.0		
pQG3rel01_contig_1	73414	73524	-	pQG3rel01_00380	3.8	6.0		
pQG3rel01_contig_1	96228	96740	-	pQG3rel01_00475	18.1	11.8		
pQG3rel01_contig_1	118439	119041	+	pQG3rel01_00580	22.8	10.0		
pQG3rel01_contig_1	128116	128250	-	pQG3rel01_00635	5.0	6.1		
pQG3rel01_contig_1	149986	150525	-	pQG3rel01_00785	19.9	4.8		SO:0001217, UniRef:UniRef50_UPI001F17AEF9, UniRef:UniRef90_UPI001F17AEF9
pQG3rel01_contig_1	150672	150929	-	pQG3rel01_00790	9.9	9.0		RefSeq:WP_129587035.1, SO:0001217, UniParc:UPI00101AD4FC, UniRef:UniRef100_UPI00101AD4FC, UniRef:UniRef50_UPI00101AD4FC, UniRef:UniRef90_UPI00101AD4FC
pQG3rel01_contig_1	150942	151118	-	pQG3rel01_00795	6.2	5.0		RefSeq:WP_161492368.1, SO:0001217, UniParc:UPI0013747CFC, UniRef:UniRef100_UPI0013747CFC, UniRef:UniRef50_UPI0013747CFC, UniRef:UniRef90_UPI0013747CFC
pQG3rel01_contig_1	152333	152503	-	pQG3rel01_00825	6.1	9.0		RefSeq:WP_161492369.1, SO:0001217, UniParc:UPI000AE087AD, UniRef:UniRef100_UPI000AE087AD, UniRef:UniRef50_UPI0021BE014B, UniRef:UniRef90_UPI000AE087AD
pQG3rel01_contig_1	164928	165317	+	pQG3rel01_00895	14.1	6.2		RefSeq:WP_129587037.1, SO:0001217, UniParc:UPI00101AD4BC, UniRef:UniRef100_UPI00101AD4BC, UniRef:UniRef50_UPI00101AD4BC, UniRef:UniRef90_UPI00101AD4BC
pQG3rel01_contig_1	181685	181807	+	pQG3rel01_00985	4.5	10.3		
pQG3rel01_contig_1	188138	188392	+	pQG3rel01_01010	9.1	9.4		
pQG3rel01_contig_1	191014	191514	+	pQG3rel01_01025	18.4	5.3	PF08530.13|PepX_C	PFAM:PF08530.13
pQG3rel01_contig_1	191506	191895	-	pQG3rel01_01030	13.9	9.0		
pQG3rel01_contig_1	195526	195759	+	pQG3rel01_01055	8.4	4.6	PF20008.2|DUF6429	PFAM:PF20008.2
pQG3rel01_contig_1	205507	205827	+	pQG3rel01_01110	12.0	9.2		
pQG3rel01_contig_1	223964	224641	+	pQG3rel01_01195	24.9	11.8		
pQG3rel01_contig_1	224506	224988	-	pQG3rel01_01200	16.9	6.0		
pQG3rel01_contig_1	265250	265816	-	pQG3rel01_01355	21.7	9.0		SO:0001217, UniRef:UniRef50_UPI001428C509, UniRef:UniRef90_UPI001428C509
pQG3rel01_contig_1	265813	266202	-	pQG3rel01_01360	14.3	10.3		
pQG3rel01_contig_1	329938	330114	+	pQG3rel01_01590	6.4	7.8		
pQG3rel01_contig_1	332231	332734	-	pQG3rel01_01600	18.6	11.9		
pQG3rel01_contig_1	334276	334491	-	pQG3rel01_01615	8.2	9.4		
pQG3rel01_contig_1	335560	335694	-	pQG3rel01_01625	4.9	5.6		
pQG3rel01_contig_1	339219	339443	-	pQG3rel01_01645	8.6	5.2		RefSeq:WP_129587046.1, SO:0001217, UniParc:UPI000A572424, UniRef:UniRef100_UPI000A572424, UniRef:UniRef50_UPI000A572424, UniRef:UniRef90_UPI000A572424
pQG3rel01_contig_1	342150	342515	+	pQG3rel01_01660	13.4	8.7		
pQG3rel01_contig_1	342485	343165	+	pQG3rel01_01665	23.7	9.7		
pQG3rel01_contig_1	343529	343735	+	pQG3rel01_01670	7.5	5.9		
pQG3rel01_contig_1	358265	358639	+	pQG3rel01_01755	14.2	9.6		SO:0001217, UniRef:UniRef50_UPI001F3FE6DF, UniRef:UniRef90_UPI001F3FE6DF
pQG3rel01_contig_1	359415	359687	+	pQG3rel01_01760	10.2	6.7		SO:0001217, UniParc:UPI000908415B, UniRef:UniRef100_A0A1J0EUK3, UniRef:UniRef50_A0A1J0EUK3, UniRef:UniRef90_A0A1J0EUK3
pQG3rel01_contig_1	370263	370505	+	pQG3rel01_01830	9.6	11.6		
