# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQG1rel05_contig_1	cds	1	1131	+	pQG1rel05_00005		Replication protein	SO:0001217, UniRef:UniRef50_A0A3M3DPG4, UniRef:UniRef90_A0A3M3DPG4
pQG1rel05_contig_1	cds	1085	1243	+	pQG1rel05_00010		Integrase	SO:0001217, UniParc:UPI000F3F9CE9, UniRef:UniRef100_A0A3M3DSU6, UniRef:UniRef50_A0A3M3DSU6, UniRef:UniRef90_A0A3M3DSU6
pQG1rel05_contig_1	cds	2457	2603	+	pQG1rel05_00015		Conserved membrane protein	SO:0001217, UniParc:UPI000AD23F84, UniRef:UniRef100_A0A3M3DQD4, UniRef:UniRef50_A0A3M3DQD4, UniRef:UniRef90_A0A3M3DQD4
pQG1rel05_contig_1	cds	2603	3010	+	pQG1rel05_00020		Phage protein	RefSeq:WP_054068598.1, SO:0001217, UniParc:UPI0006B9DDF6, UniRef:UniRef100_A0A3M3DPK8, UniRef:UniRef50_A0A1D3K7H8, UniRef:UniRef90_A0A8T8CAV7
pQG1rel05_contig_1	cds	3010	3339	+	pQG1rel05_00025		ATPase	RefSeq:WP_007250525.1, SO:0001217, UniParc:UPI0002094E7A, UniRef:UniRef100_A0A8T8CAK9, UniRef:UniRef50_A4V7E4, UniRef:UniRef90_A0A8T8CAK9
pQG1rel05_contig_1	cds	3336	3614	-	pQG1rel05_00030		DUF5598 domain-containing protein	SO:0001217, UniParc:UPI0006B8934C, UniRef:UniRef100_A0A3M3DPP4, UniRef:UniRef50_A0A3M3DPP4, UniRef:UniRef90_A0A3M3DPP4
pQG1rel05_contig_1	cds	3772	4167	+	pQG1rel05_00035		Response regulator	RefSeq:WP_054068596.1, SO:0001217, UniParc:UPI0006B93332, UniRef:UniRef100_A0A3M3DQF6, UniRef:UniRef50_A0A3M3DQF6, UniRef:UniRef90_A0A3M3DQF6
pQG1rel05_contig_1	cds	4176	4808	+	pQG1rel05_00040		Lipoprotein	SO:0001217, UniParc:UPI0006CC5144, UniRef:UniRef100_A0A3M3DPR1, UniRef:UniRef50_A4V7E6, UniRef:UniRef90_A4V7E6
pQG1rel05_contig_1	cds	4805	5152	+	pQG1rel05_00045		Conserved domain protein	RefSeq:WP_122384137.1, SO:0001217, UniParc:UPI000A866A69, UniRef:UniRef100_A0A3M3DQ43, UniRef:UniRef50_A0A0C2S1G5, UniRef:UniRef90_A4V7E7
pQG1rel05_contig_1	cds	5163	5630	+	pQG1rel05_00050		Conserved domain protein	SO:0001217, UniParc:UPI0006B95C3F, UniRef:UniRef100_A0A3M3DP95, UniRef:UniRef50_A0A0C2MQG6, UniRef:UniRef90_A0A3M3DP95
pQG1rel05_contig_1	cds	5699	5791	+	pQG1rel05_00055		hypothetical protein	
