# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQG3rel03_contig_1	cds	1	1524	+	pQG3rel03_00005	dnaB	replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A522M6A2, UniRef:UniRef90_A0A1E4WYE3
pQG3rel03_contig_1	cds	1597	2991	+	pQG3rel03_00010	dnaB	replicative DNA helicase	COG:COG0305, COG:L, RefSeq:WP_253512320.1, SO:0001217, UniParc:UPI0020A0C111, UniRef:UniRef100_UPI0020A0C111, UniRef:UniRef50_A0A0H3YZB3, UniRef:UniRef90_C3KE71
pQG3rel03_contig_1	cds	3130	3633	-	pQG3rel03_00015		Phage protein	RefSeq:WP_253512324.1, SO:0001217, UniParc:UPI0020A1A65C, UniRef:UniRef100_UPI0020A1A65C, UniRef:UniRef50_A0A0G4E663, UniRef:UniRef90_A0A0G4E663
pQG3rel03_contig_1	cds	3643	3879	-	pQG3rel03_00020		Phage protein	SO:0001217, UniRef:UniRef50_A0A0G4E606, UniRef:UniRef90_A0A0G4E606
pQG3rel03_contig_1	cds	3954	4268	-	pQG3rel03_00025		hypothetical protein	RefSeq:WP_253512327.1, SO:0001217, UniParc:UPI00209F3701, UniRef:UniRef100_UPI00209F3701, UniRef:UniRef50_UPI00209F3701, UniRef:UniRef90_UPI00209F3701
pQG3rel03_contig_1	cds	4283	4450	-	pQG3rel03_00030		hypothetical protein	RefSeq:WP_253512330.1, SO:0001217, UniParc:UPI00209DC14A, UniRef:UniRef100_UPI00209DC14A, UniRef:UniRef50_UPI00159195B3, UniRef:UniRef90_UPI00209DC14A
pQG3rel03_contig_1	cds	4568	4855	-	pQG3rel03_00035		DUF2218 domain-containing protein	RefSeq:WP_253512333.1, SO:0001217, UniParc:UPI00209D7D98, UniRef:UniRef100_UPI00209D7D98, UniRef:UniRef50_A0A7Y1FCB5, UniRef:UniRef90_UPI00209D7D98
pQG3rel03_contig_1	cds	4950	5258	-	pQG3rel03_00040		hypothetical protein	RefSeq:WP_253512336.1, SO:0001217, UniParc:UPI0020A1E5EE, UniRef:UniRef100_UPI0020A1E5EE, UniRef:UniRef50_UPI0020A1E5EE, UniRef:UniRef90_UPI0020A1E5EE
pQG3rel03_contig_1	cds	5274	5444	-	pQG3rel03_00045		Phage protein	RefSeq:WP_253512341.1, SO:0001217, UniParc:UPI00209DF805, UniRef:UniRef100_UPI00209DF805, UniRef:UniRef50_A0A1I0LIU2, UniRef:UniRef90_UPI00209DF805
pQG3rel03_contig_1	cds	5454	5906	-	pQG3rel03_00050		DUF3700 domain-containing protein	RefSeq:WP_253512344.1, SO:0001217, UniParc:UPI00209D6E78, UniRef:UniRef100_UPI00209D6E78, UniRef:UniRef50_A0A3M5LJA4, UniRef:UniRef90_UPI00209D6E78
pQG3rel03_contig_1	cds	5917	6702	-	pQG3rel03_00055		HEPN domain-containing protein	RefSeq:WP_253512347.1, SO:0001217, UniParc:UPI00209E35E9, UniRef:UniRef100_UPI00209E35E9, UniRef:UniRef50_A0A830YLP9, UniRef:UniRef90_A0A3G7U0T5
pQG3rel03_contig_1	cds	6713	6967	-	pQG3rel03_00060		DUF3562 domain-containing protein	RefSeq:WP_253512350.1, SO:0001217, UniParc:UPI00209CDC0D, UniRef:UniRef100_UPI00209CDC0D, UniRef:UniRef50_A0A0P9RUR4, UniRef:UniRef90_UPI00209CDC0D
pQG3rel03_contig_1	cds	7067	7219	-	pQG3rel03_00065		hypothetical protein	
pQG3rel03_contig_1	cds	7316	7504	-	pQG3rel03_00070		TFIIS-type domain-containing protein	SO:0001217, UniRef:UniRef50_F9RGA8
