# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
pQG1rel08_contig_1	cds	1	1131	+	pQG1rel08_00005		Replication protein	SO:0001217, UniRef:UniRef50_A0A3M3DPG4, UniRef:UniRef90_A0A3M3DPG4
pQG1rel08_contig_1	cds	1228	1473	-	pQG1rel08_00010		Phage portal protein	RefSeq:WP_155007412.1, SO:0001217, UniParc:UPI0012B9AF55, UniRef:UniRef100_A0A7Y0WJU3, UniRef:UniRef50_A0A6I1NJG0, UniRef:UniRef90_A0A7Y0WJU3
pQG1rel08_contig_1	cds	2550	2993	+	pQG1rel08_00015	lrgA	Antiholin-like protein LrgA	RefSeq:WP_116827410.1, SO:0001217, UniParc:UPI000E30C199, UniRef:UniRef100_UPI000E30C199, UniRef:UniRef50_A0A1X0ZH10, UniRef:UniRef90_A0A7Y0WK04
pQG1rel08_contig_1	cds	2993	3403	+	pQG1rel08_00020		Peroxin-19	RefSeq:WP_078465894.1, SO:0001217, UniParc:UPI000997BB95, UniRef:UniRef100_A0A7Y0WJY1, UniRef:UniRef50_A0A1D3K7H8, UniRef:UniRef90_A4V7E3
pQG1rel08_contig_1	cds	3400	3729	+	pQG1rel08_00025		Peroxin-19	RefSeq:WP_116827409.1, SO:0001217, UniParc:UPI000E30EA11, UniRef:UniRef100_UPI000E30EA11, UniRef:UniRef50_A4V7E4, UniRef:UniRef90_A4V7E4
pQG1rel08_contig_1	cds	3726	4004	-	pQG1rel08_00030		DUF5598 domain-containing protein	RefSeq:WP_116827408.1, SO:0001217, UniParc:UPI00065A3327, UniRef:UniRef100_UPI00065A3327, UniRef:UniRef50_A0A3M3DPP4, UniRef:UniRef90_A0A3M3DPP4
pQG1rel08_contig_1	cds	4163	4558	+	pQG1rel08_00035		Response regulatory domain-containing protein	RefSeq:WP_116827407.1, SO:0001217, UniParc:UPI000E31006F, UniRef:UniRef100_UPI000E31006F, UniRef:UniRef50_A0A3M3DQF6, UniRef:UniRef90_A4V7E5
pQG1rel08_contig_1	cds	4567	5199	+	pQG1rel08_00040		Lipoprotein	RefSeq:WP_169904130.1, SO:0001217, UniParc:UPI0014765DDE, UniRef:UniRef100_A0A7Y0ZDR2, UniRef:UniRef50_A4V7E6, UniRef:UniRef90_A4V7E6
pQG1rel08_contig_1	cds	5196	5543	+	pQG1rel08_00045		Conserved domain protein	RefSeq:WP_011923250.1, SO:0001217, UniParc:UPI00015066BE, UniRef:UniRef100_A4V7E7, UniRef:UniRef50_A0A0C2S1G5, UniRef:UniRef90_A4V7E7
pQG1rel08_contig_1	cds	5554	6021	+	pQG1rel08_00050		Conserved domain protein	RefSeq:WP_116827405.1, SO:0001217, UniParc:UPI000E313004, UniRef:UniRef100_UPI000E313004, UniRef:UniRef50_A0A0C2MQG6, UniRef:UniRef90_A0A3M3DP95
pQG1rel08_contig_1	cds	6275	7054	+	pQG1rel08_00055		DUF1376 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1D3K7G8, UniRef:UniRef90_A0A1D3K7G8
pQG1rel08_contig_1	cds	7171	8991	+	pQG1rel08_00060	parB	ParB domain-containing protein	KEGG:K03497, RefSeq:WP_230383542.1, SO:0001217, UniParc:UPI001E4CB7FE, UniRef:UniRef100_UPI001E4CB7FE, UniRef:UniRef50_A0A212BJ65, UniRef:UniRef90_A0A3M3DS96
pQG1rel08_contig_1	cds	9033	9506	+	pQG1rel08_00065		PRTRC system protein E	RefSeq:WP_116827403.1, SO:0001217, UniParc:UPI000E31D953, UniRef:UniRef100_UPI000E31D953, UniRef:UniRef50_A0A0G4E6D3, UniRef:UniRef90_A4V7F1
pQG1rel08_contig_1	cds	9516	9728	+	pQG1rel08_00070		PRTRC system protein C	RefSeq:WP_078465885.1, SO:0001217, UniParc:UPI000659CAD9, UniRef:UniRef100_A0A7Y0WJZ6, UniRef:UniRef50_F1LIR8, UniRef:UniRef90_A0A1D3K7L0
pQG1rel08_contig_1	cds	9831	11297	+	pQG1rel08_00075		Histidine kinase	SO:0001217, UniRef:UniRef50_A4V7F2, UniRef:UniRef90_A4V7F2
pQG1rel08_contig_1	cds	11284	11982	+	pQG1rel08_00080		PRTRC system protein B	RefSeq:WP_116827401.1, SO:0001217, UniParc:UPI0006586D4D, UniRef:UniRef100_A0A7Y0WJW1, UniRef:UniRef50_A0A0C2S4H2, UniRef:UniRef90_A0A3M3DP73
pQG1rel08_contig_1	cds	11979	12755	+	pQG1rel08_00085	thiF	ThiF domain-containing protein	RefSeq:WP_078465882.1, SO:0001217, UniParc:UPI000996A249, UniRef:UniRef100_A0A1T1IYE2, UniRef:UniRef50_A0A5P9WA27, UniRef:UniRef90_A4V7F4
pQG1rel08_contig_1	cds	12737	13033	-	pQG1rel08_00090		Ferredoxin	SO:0001217, UniRef:UniRef50_A0A3M3DQE6, UniRef:UniRef90_A0A7Y0WJT3
pQG1rel08_contig_1	cds	13237	14634	+	pQG1rel08_00095		Exodeoxyribonuclease I	RefSeq:WP_116827399.1, SO:0001217, UniParc:UPI000E321847, UniRef:UniRef100_UPI000E321847, UniRef:UniRef50_A0A1X0ZMB9, UniRef:UniRef90_A0A1T1IXK6
pQG1rel08_contig_1	cds	14638	15390	+	pQG1rel08_00100		DUF89 domain-containing protein	RefSeq:WP_153045962.1, SO:0001217, UniParc:UPI0009CC6EAC, UniRef:UniRef100_A0A1T1IYA6, UniRef:UniRef50_A0A0C2NER0, UniRef:UniRef90_A4V7F7
pQG1rel08_contig_1	cds	15505	16371	+	pQG1rel08_00105		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A4V7F8, UniRef:UniRef90_A4V7F8
pQG1rel08_contig_1	cds	16529	17638	+	pQG1rel08_00110	dnaN	DNA polymerase III subunit beta	EC:2.7.7.7, KEGG:K02338, RefSeq:WP_078465878.1, SO:0001217, UniParc:UPI000997E480, UniRef:UniRef100_A0A1T1IY12, UniRef:UniRef50_A4V7F9, UniRef:UniRef90_A4V7F9
pQG1rel08_contig_1	cds	17661	19259	+	pQG1rel08_00115		RNA-pol-sigma70 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3DP81, UniRef:UniRef90_A0A3M3DP81
pQG1rel08_contig_1	cds	19256	19624	+	pQG1rel08_00120		SCP2 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3DRX5
pQG1rel08_contig_1	cds	19576	20031	-	pQG1rel08_00125		DUF4129 domain-containing protein	RefSeq:WP_116827396.1, SO:0001217, UniParc:UPI00065994AD, UniRef:UniRef100_UPI00065994AD, UniRef:UniRef50_A0A7Y0ZDM9, UniRef:UniRef90_A0A7Y0ZDM9
pQG1rel08_contig_1	cds	20153	20701	+	pQG1rel08_00130		Phage tail protein	RefSeq:WP_011923265.1, SO:0001217, UniParc:UPI00015066E4, UniRef:UniRef100_A4V7G2, UniRef:UniRef50_A0A0C2MQF7, UniRef:UniRef90_A0A1E4X380
pQG1rel08_contig_1	cds	20732	21106	+	pQG1rel08_00135	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_A0A166QLU0, UniRef:UniRef90_A0A1T1IXI4
pQG1rel08_contig_1	cds	21165	22166	+	pQG1rel08_00140		Twin-arginine translocation signal domain-containing protein	RefSeq:WP_116827395.1, SO:0001217, UniParc:UPI0002ECCF77, UniRef:UniRef100_A4V7G3, UniRef:UniRef50_A0A2E7E5H1, UniRef:UniRef90_A4V7G3
pQG1rel08_contig_1	cds	22224	22523	+	pQG1rel08_00145		DUF1421 domain-containing protein	RefSeq:WP_007250502.1, SO:0001217, UniParc:UPI000209453F, UniRef:UniRef100_A0A8T8CAT5, UniRef:UniRef50_A0A3M3DRZ3, UniRef:UniRef90_A0A3M3DRZ3
pQG1rel08_contig_1	cds	22562	23497	-	pQG1rel08_00150		CheB-type methylesterase domain-containing protein	RefSeq:WP_011923268.1, SO:0001217, UniParc:UPI00015066E7, UniRef:UniRef100_A0A7Y0ZDM6, UniRef:UniRef50_A0A3M3DS76, UniRef:UniRef90_A0A3M3DS76
pQG1rel08_contig_1	cds	23494	29334	-	pQG1rel08_00155		histidine kinase	RefSeq:WP_116894571.1, SO:0001217, UniParc:UPI000E3290AC, UniRef:UniRef100_UPI000E3290AC, UniRef:UniRef50_A4V7G6, UniRef:UniRef90_A4V7G6
pQG1rel08_contig_1	cds	29327	30118	-	pQG1rel08_00160		CheR-type methyltransferase domain-containing protein	RefSeq:WP_116827479.1, SO:0001217, UniParc:UPI000E30BC91, UniRef:UniRef100_UPI000E30BC91, UniRef:UniRef50_A0A0C2S1F1, UniRef:UniRef90_A0A1E4X940
pQG1rel08_contig_1	cds	30121	32112	-	pQG1rel08_00165		Methyl-accepting transducer domain-containing protein	RefSeq:WP_155007404.1, SO:0001217, UniParc:UPI0003058024, UniRef:UniRef100_A4V7G8, UniRef:UniRef50_A0A1E4X922, UniRef:UniRef90_A0A1E4X922
pQG1rel08_contig_1	cds	32135	32620	-	pQG1rel08_00170		CheW-like domain-containing protein	RefSeq:WP_162886998.1, SO:0001217, UniParc:UPI0013C373AF, UniRef:UniRef100_A0A7Y0WJU5, UniRef:UniRef50_A0A1X0ZNY1, UniRef:UniRef90_A0A1E4X983
pQG1rel08_contig_1	cds	32613	32993	-	pQG1rel08_00175		Transcriptional regulator	RefSeq:WP_011923273.1, SO:0001217, UniParc:UPI0001506701, UniRef:UniRef100_A0A7Y0WJU4, UniRef:UniRef50_A0A379PIG9, UniRef:UniRef90_A0A1E4X938
pQG1rel08_contig_1	cds	33113	33790	+	pQG1rel08_00180	rusA	RusA family crossover junction endodeoxyribonuclease	SO:0001217, UniRef:UniRef50_A0A1E4X943, UniRef:UniRef90_A4V7H1
pQG1rel08_contig_1	cds	33959	34819	+	pQG1rel08_00185	parB	putative chromosome-partitioning protein ParB	RefSeq:WP_155007401.1, SO:0001217, UniParc:UPI0012B89E92, UniRef:UniRef100_UPI0012B89E92, UniRef:UniRef50_A0A1D3K7C0, UniRef:UniRef90_A0A1D3K7C0
pQG1rel08_contig_1	cds	34888	36603	+	pQG1rel08_00190		TPR-REGION domain-containing protein	RefSeq:WP_230383541.1, SO:0001217, UniParc:UPI001E2F01C4, UniRef:UniRef100_UPI001E2F01C4, UniRef:UniRef50_A0A1E4X8Y2, UniRef:UniRef90_A0A1T1IYD8
pQG1rel08_contig_1	cds	36750	37601	+	pQG1rel08_00195		AAA-31 domain-containing protein	KEGG:K03496, RefSeq:WP_116826572.1, SO:0001217, UniParc:UPI000E30DF3D, UniRef:UniRef100_UPI000E30DF3D, UniRef:UniRef50_A0A1E4X927, UniRef:UniRef90_A0A1E4X927
pQG1rel08_contig_1	cds	37601	38812	+	pQG1rel08_00200	parB	ParB domain-containing protein	RefSeq:WP_116826571.1, SO:0001217, UniParc:UPI000E31B066, UniRef:UniRef100_UPI000E31B066, UniRef:UniRef50_A0A1E4X955, UniRef:UniRef90_A0A1T1IXH9
pQG1rel08_contig_1	cds	39455	39613	+	pQG1rel08_00205		hypothetical protein	
pQG1rel08_contig_1	cds	39910	41166	+	pQG1rel08_00210		Toprim domain-containing protein	RefSeq:WP_116826570.1, SO:0001217, UniParc:UPI000E31BF8E, UniRef:UniRef100_UPI000E31BF8E, UniRef:UniRef50_A0A3R8V8G8, UniRef:UniRef90_A0A3M3DQB0
pQG1rel08_contig_1	cds	41602	41760	+	pQG1rel08_00215		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	RefSeq:WP_155007399.1, SO:0001217, UniParc:UPI0012B92280, UniRef:UniRef100_A0A7Y0ZDM5, UniRef:UniRef50_A0A3M3DRP9, UniRef:UniRef90_A0A1D3K7S0
pQG1rel08_contig_1	cds	41834	42778	+	pQG1rel08_00220		PDDEXK-1 domain-containing protein	RefSeq:WP_011922816.1, SO:0001217, UniParc:UPI0001506599, UniRef:UniRef100_A4V7A5, UniRef:UniRef50_A4V7A5, UniRef:UniRef90_A4V7A5
pQG1rel08_contig_1	cds	42839	43297	+	pQG1rel08_00225		BRCT domain-containing protein	RefSeq:WP_116826569.1, SO:0001217, UniParc:UPI000E312614, UniRef:UniRef100_UPI000E312614, UniRef:UniRef50_A4V7A6, UniRef:UniRef90_A4V7A6
pQG1rel08_contig_1	cds	43415	43669	+	pQG1rel08_00230		Integral membrane protein	RefSeq:WP_078465865.1, SO:0001217, UniParc:UPI000998A3CA, UniRef:UniRef100_A0A7Y0ZDM2, UniRef:UniRef50_A0A1X0ZH20, UniRef:UniRef90_A0A8T8CBD8
pQG1rel08_contig_1	cds	44017	44322	+	pQG1rel08_00235		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A3M3DNX7, UniRef:UniRef90_A0A3M3DNX7
pQG1rel08_contig_1	cds	44448	44879	+	pQG1rel08_00240	araC	AraC family transcriptional regulator	RefSeq:WP_116826567.1, SO:0001217, UniParc:UPI000E30CC4B, UniRef:UniRef100_UPI000E30CC4B, UniRef:UniRef50_A0A3M3DRN7, UniRef:UniRef90_A4V7A8
pQG1rel08_contig_1	cds	45186	45476	+	pQG1rel08_00245		Phospholipid scramblase	RefSeq:WP_116826566.1, SO:0001217, UniParc:UPI000E324D27, UniRef:UniRef100_A4V7A9, UniRef:UniRef50_A0A3M3DPN0, UniRef:UniRef90_A0A3M3DPN0
pQG1rel08_contig_1	cds	45638	46807	+	pQG1rel08_00250		AAA-5 domain-containing protein	RefSeq:WP_230383540.1, SO:0001217, UniParc:UPI001E31FDA6, UniRef:UniRef100_A0A1T1IZ71, UniRef:UniRef50_A4V7B0, UniRef:UniRef90_A4V7B0
pQG1rel08_contig_1	cds	46823	47641	+	pQG1rel08_00255		DUF3800 domain-containing protein	RefSeq:WP_011922822.1, SO:0001217, UniParc:UPI000150659F, UniRef:UniRef100_A4V7B1, UniRef:UniRef50_A0A3M3DPK1, UniRef:UniRef90_A0A3M3DPK1
pQG1rel08_contig_1	cds	47802	48023	+	pQG1rel08_00260		HEPN domain-containing protein	RefSeq:WP_007250479.1, SO:0001217, UniParc:UPI0002094528, UniRef:UniRef100_A0A8T8CAU1, UniRef:UniRef50_A0A1V0M5U0, UniRef:UniRef90_A0A3M3DPS5
pQG1rel08_contig_1	cds	48184	48399	+	pQG1rel08_00265		Transposase	RefSeq:WP_078465861.1, SO:0001217, UniParc:UPI000998926E, UniRef:UniRef100_A0A7Y0WJY0, UniRef:UniRef50_A0A3M3DPS6, UniRef:UniRef90_A0A3M3DPS6
pQG1rel08_contig_1	cds	48402	50456	+	pQG1rel08_00270		VWFA domain-containing protein	EC:6.6.1.2, KEGG:K09883, SO:0001217, UniRef:UniRef50_A4V7B4, UniRef:UniRef90_A4V7B4
pQG1rel08_contig_1	cds	50558	50824	+	pQG1rel08_00275		3HCDH domain-containing protein	RefSeq:WP_078465859.1, SO:0001217, UniParc:UPI00099656C1, UniRef:UniRef100_A0A7Y0WK28, UniRef:UniRef50_A0A3M3DRJ1, UniRef:UniRef90_A0A1D3K7C4
pQG1rel08_contig_1	cds	50851	50976	-	pQG1rel08_00280		hypothetical protein	
pQG1rel08_contig_1	cds	50978	51220	+	pQG1rel08_00285		Oxidase	SO:0001217, UniRef:UniRef50_A0A3M3DSP9, UniRef:UniRef90_UPI001F2F0525
